,ID,Default_Status,Loan_amount,Interest,Maturity,Credit_scores,Length,Readability_1,Readability_2,Readability_3,Attitude,Work_Info,Income_Info,Explanation,Guarantee,Thanks,Request,Usage_1,Usage_2,Usage_3,Usage_4,Usage_5,Usage_6,Age,Is_Married,Income_Level,Car,House,Car_Loan,House_Loan
285,286,,0.01408450704225352,0.4,0.6363636363636364,0.5523809523809524,0.051685393258426963,0.05454545454545454,0.1833348611238427,0.18120495577148646,0.3552629882271021,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.4,0.0,0.0,0.0,0.0
286,287,,0.01408450704225352,0.06666666666666667,0.0,0.4523809523809524,0.10561797752808989,0.12727272727272726,0.2376569804748373,0.327469071867595,0.421052505540133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35714285714285715,0.0,0.8,0.0,0.0,0.0,0.0
287,288,,0.0,0.06666666666666667,0.0,0.44761904761904764,0.029213483146067417,0.03636363636363636,0.1833348611238427,0.09344648611382134,0.598085683706759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.4,0.0,0.0,0.0,0.0
288,289,,0.02414486921529175,0.13333333333333333,0.09090909090909091,0.2857142857142857,0.1303370786516854,0.07272727272727272,0.11282427353561279,0.11619835691962466,0.309210344529038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.2,0.0,0.0,0.0,0.0
289,290,,0.034205231388329975,0.2,0.18181818181818182,0.45714285714285713,0.04044943820224719,0.01818181818181818,0.07333394444953709,0.13245025040611694,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.0,0.2,0.0,1.0,0.0,1.0
290,291,,0.01006036217303823,0.4,0.2727272727272727,0.21904761904761905,0.033707865168539325,0.03636363636363636,0.16666972224768542,0.028440179790191734,0.546558301725869,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11904761904761904,1.0,0.4,0.0,0.0,0.0,0.0
291,292,,0.01006036217303823,0.13333333333333333,0.09090909090909091,0.4095238095238095,0.038202247191011236,0.01818181818181818,0.07639563663030526,0.11294836825996914,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11904761904761904,1.0,0.6,0.0,0.0,0.0,0.0
292,293,,0.0,0.06666666666666667,0.0,0.4523809523809524,0.06741573033707865,0.07272727272727272,0.19820331836098634,0.24502925301823805,0.34688969654992013,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23809523809523808,0.0,0.6,0.0,0.0,0.0,0.0
293,294,,0.01408450704225352,0.4,0.2727272727272727,0.6095238095238096,0.0898876404494382,0.10909090909090909,0.23404528371069758,0.12757477986958,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23809523809523808,0.0,0.8,0.0,0.0,0.0,0.0
294,295,,0.01408450704225352,0.7333333333333333,0.6363636363636364,0.0,0.033707865168539325,0.03636363636363636,0.16666972224768542,0.11294836825996914,0.12145721617295165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.2,0.0,0.0,0.0,0.0
295,296,,0.01006036217303823,0.4,0.6363636363636364,0.43333333333333335,0.04269662921348315,0.07272727272727272,0.282060683839032,0.14220119147919086,0.1480260915858136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.4,0.0,0.0,0.0,0.0
296,297,,0.04426559356136821,0.4,0.6363636363636364,0.0,0.09438202247191012,0.09090909090909091,0.1870748922907691,0.09182129676517212,0.32456116435820115,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.4,1.0,0.0,0.0,0.0
297,298,,0.034205231388329975,0.4,0.2727272727272727,0.5761904761904761,0.029213483146067417,0.01818181818181818,0.09166743056192135,0.18228828532470495,0.4678359125883981,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35714285714285715,0.0,0.2,0.0,0.0,0.0,0.0
298,299,,0.01408450704225352,0.4,0.2727272727272727,0.24761904761904763,0.08764044943820225,0.0,0.0,0.2528532131164511,0.423341137721352,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0,0.4,0.0,0.0,0.0,0.0
299,300,,0.05432595573440644,0.6,0.2727272727272727,0.6714285714285714,0.033707865168539325,0.05454545454545454,0.2499954166284719,0.18445523695937416,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.8,0.0,1.0,0.0,1.0
300,301,,0.01006036217303823,0.4,0.2727272727272727,0.5666666666666667,0.07191011235955057,0.07272727272727272,0.18802823356861306,0.05769300300941344,0.5143546090406866,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21428571428571427,0.0,0.2,0.0,0.0,0.0,0.0
301,302,,0.01408450704225352,0.4,0.2727272727272727,0.4714285714285714,0.038202247191011236,0.05454545454545454,0.22916857640480337,0.02518989860230401,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.4,0.0,0.0,0.0,0.0
302,303,,0.02414486921529175,0.06666666666666667,0.0,0.42857142857142855,0.04943820224719101,0.05454545454545454,0.18965991383261527,0.06906913343113658,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23809523809523808,1.0,0.6,0.0,0.0,0.0,0.0
303,304,,0.01408450704225352,0.06666666666666667,0.0,0.32857142857142857,0.04044943820224719,0.01818181818181818,0.07333394444953709,0.044691780748451815,0.2631577008309739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09523809523809523,1.0,0.2,0.0,0.0,0.0,0.0
304,305,,0.01408450704225352,0.13333333333333333,0.09090909090909091,0.35714285714285715,0.14382022471910114,0.07272727272727272,0.10329086075717298,0.2272510447255775,0.30409334318245873,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.30952380952380953,0.0,0.2,0.0,1.0,0.0,0.0
305,306,,0.01408450704225352,0.4,0.2727272727272727,0.38571428571428573,0.26741573033707866,0.2,0.1600513337611147,0.25549747331664724,0.28947347091407133,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.4,0.0,1.0,0.0,1.0
306,307,,0.01006036217303823,0.4,0.2727272727272727,0.22380952380952382,0.058426966292134834,0.0,0.0,0.18120495577148646,0.3552629882271021,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.2,0.0,0.0,0.0,0.0
307,308,,0.004024144869215292,0.4,0.09090909090909091,0.20952380952380953,0.03146067415730337,0.03636363636363636,0.1746081217343478,0.05931819235806267,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.2,0.0,0.0,0.0,0.0
308,309,,0.01408450704225352,0.2,0.09090909090909091,0.4238095238095238,0.038202247191011236,0.05454545454545454,0.22916857640480337,0.05931819235806267,0.5087711865187333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.0,0.0,0.0,0.0
309,310,,0.004024144869215292,0.06666666666666667,0.0,0.4,0.04269662921348315,0.07272727272727272,0.282060683839032,0.06906913343113658,0.8049541591984629,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,1.0,0.2,0.0,0.0,0.0,0.0
310,311,,0.01006036217303823,0.06666666666666667,0.0,0.2761904761904762,0.033707865168539325,0.01818181818181818,0.0833256943807865,0.11294836825996914,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11904761904761904,1.0,0.8,0.0,0.0,0.0,0.0
311,312,,0.034205231388329975,0.4,0.6363636363636364,0.0,0.029213483146067417,0.05454545454545454,0.27500229168576407,0.10319742718689523,0.5701759395199841,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.2,0.0,1.0,0.0,0.0
312,313,,0.034205231388329975,0.4,0.6363636363636364,0.5523809523809524,0.03146067415730337,0.03636363636363636,0.1746081217343478,0.10319742718689523,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30952380952380953,1.0,0.2,0.0,1.0,0.0,0.0
313,314,,0.09456740442655935,0.4,0.2727272727272727,0.44285714285714284,0.1550561797752809,0.18181818181818182,0.24123201026675223,0.15136151805146866,0.2631577008309739,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2619047619047619,0.0,0.8,1.0,1.0,0.0,1.0
314,315,,0.01609657947686117,0.4,0.2727272727272727,0.2571428571428571,0.15056179775280898,0.09090909090909091,0.12387936566138052,0.1958313673810973,0.3059973436835115,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19047619047619047,1.0,0.4,0.0,0.0,0.0,0.0
315,316,,0.09456740442655935,0.4,0.2727272727272727,0.3047619047619048,0.033707865168539325,0.05454545454545454,0.2499954166284719,0.10319742718689523,0.5701759395199841,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2619047619047619,0.0,1.0,1.0,1.0,1.0,1.0
316,317,,0.0020120724346076465,0.4,0.2727272727272727,0.0,0.038202247191011236,0.05454545454545454,0.22916857640480337,0.07394460396767352,0.4678359125883981,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30952380952380953,0.0,0.2,0.0,1.0,0.0,0.0
317,318,,0.01006036217303823,0.4,0.45454545454545453,0.4666666666666667,0.029213483146067417,0.0,0.0,0.12269930933304303,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19047619047619047,1.0,0.2,0.0,0.0,0.0,0.0
318,319,,0.01006036217303823,0.13333333333333333,0.09090909090909091,0.38571428571428573,0.058426966292134834,0.05454545454545454,0.16666972224768542,0.07882007450421047,0.2631577008309739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21428571428571427,0.0,0.4,0.0,0.0,0.0,0.0
319,320,,0.004024144869215292,0.06666666666666667,0.0,0.3952380952380952,0.029213483146067417,0.03636363636363636,0.1833348611238427,0.12269930933304303,0.5263154016619478,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.4,0.0,1.0,0.0,1.0
320,321,,0.02012072434607646,0.4,0.6363636363636364,0.0,0.029213483146067417,0.0,0.0,0.2689634254291516,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.4,0.0,1.0,0.0,0.0
321,322,,0.006036217303822937,0.13333333333333333,0.09090909090909091,0.43333333333333335,0.1146067415730337,0.12727272727272726,0.22126684389036577,0.15566714359169517,0.2631577008309739,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09523809523809523,1.0,0.2,0.0,1.0,0.0,1.0
322,323,,0.09456740442655935,0.4,0.45454545454545453,0.2523809523809524,0.051685393258426963,0.09090909090909091,0.30556421303510867,0.04794206193633954,0.36011067371333516,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6904761904761905,0.0,0.8,1.0,1.0,0.0,1.0
323,324,,0.008048289738430582,0.4,0.09090909090909091,0.20952380952380953,0.051685393258426963,0.05454545454545454,0.1833348611238427,0.17145401469841254,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.4,0.0,1.0,0.0,0.0
324,325,,0.02414486921529175,0.4,0.45454545454545453,0.2,0.1258426966292135,0.12727272727272726,0.2037033641947016,0.42497848259833404,0.2631577008309739,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.2,0.0,0.0,0.0,0.0
325,326,,0.29577464788732394,0.4,0.2727272727272727,0.0,0.058426966292134834,0.07272727272727272,0.22222018516820974,0.07882007450421047,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5238095238095238,0.0,1.0,1.0,1.0,0.0,0.0
326,327,,0.01006036217303823,0.13333333333333333,0.0,0.44285714285714284,0.10337078651685393,0.07272727272727272,0.1383628196901641,0.3079671897214472,0.3189790313102714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09523809523809523,1.0,0.6,0.0,0.0,0.0,0.0
327,328,,0.05432595573440644,0.4,0.2727272727272727,0.1523809523809524,0.035955056179775284,0.0,0.0,0.11294836825996914,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5476190476190477,0.0,0.2,0.0,0.0,0.0,0.0
328,329,,0.004024144869215292,0.4,0.2727272727272727,0.3761904761904762,0.029213483146067417,0.01818181818181818,0.09166743056192135,0.18228828532470495,0.4678359125883981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11904761904761904,1.0,0.2,0.0,1.0,0.0,0.0
329,330,,0.01408450704225352,0.06666666666666667,0.0,0.22857142857142856,0.033707865168539325,0.03636363636363636,0.16666972224768542,0.12269930933304303,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.4,0.0,0.0,0.0,0.0
330,331,,0.19517102615694162,0.4,0.2727272727272727,0.4238095238095238,0.03146067415730337,0.05454545454545454,0.26191218260152166,0.03169055848749019,0.39473673545703564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5476190476190477,0.0,1.0,1.0,1.0,0.0,0.0
331,332,,0.006036217303822937,0.4,0.2727272727272727,0.1523809523809524,0.10112359550561797,0.10909090909090909,0.2115317627646897,0.19745655672974652,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0,0.2,0.0,0.0,0.0,0.0
332,333,,0.034205231388329975,0.06666666666666667,0.0,0.3238095238095238,0.029213483146067417,0.05454545454545454,0.27500229168576407,0.11294836825996914,0.12145721617295165,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.4,0.0,0.0,0.0,0.0
333,334,,0.030181086519114688,0.4,0.2727272727272727,0.3952380952380952,0.056179775280898875,0.03636363636363636,0.11458428820240169,0.22995966113685598,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.4,0.0,0.0,0.0,0.0
334,335,,0.0,0.06666666666666667,0.0,0.38571428571428573,0.09213483146067415,0.09090909090909091,0.19097992483270693,0.2689634254291516,0.2631577008309739,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.2,0.0,0.0,0.0,0.0
335,336,,0.034205231388329975,0.2,0.18181818181818182,0.43333333333333335,0.04269662921348315,0.05454545454545454,0.2115317627646897,0.05931819235806267,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.4,0.0,1.0,0.0,0.0
336,337,,0.004024144869215292,0.4,0.2727272727272727,0.3904761904761905,0.035955056179775284,0.0,0.0,0.09344648611382134,0.4306218764794412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.4,0.0,0.0,0.0,0.0
337,338,,0.19517102615694162,0.4,0.2727272727272727,0.5,0.0651685393258427,0.10909090909090909,0.30556421303510867,0.06744394408248734,0.41052616066477915,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8095238095238095,0.0,0.4,0.0,1.0,0.0,0.0
338,339,,0.006036217303822937,0.13333333333333333,0.09090909090909091,0.21904761904761905,0.03146067415730337,0.05454545454545454,0.26191218260152166,0.054442721821525715,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4523809523809524,0.0,0.4,0.0,1.0,0.0,0.0
339,340,,0.004024144869215292,0.13333333333333333,0.09090909090909091,0.21428571428571427,0.07191011235955057,0.07272727272727272,0.18802823356861306,0.10319742718689523,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.023809523809523808,1.0,0.2,0.0,0.0,0.0,0.0
340,341,,0.01006036217303823,0.4,0.2727272727272727,0.0,0.15955056179775282,0.14545454545454545,0.18802823356861306,0.12963008322896252,0.37151680829389694,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.2,0.0,0.0,0.0,0.0
341,342,,1.0,0.26666666666666666,0.2727272727272727,0.7380952380952381,0.755056179775281,0.7272727272727273,0.21380511504262537,0.2976915505092312,0.272414521688032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0
342,343,,0.034205231388329975,0.26666666666666666,0.2727272727272727,0.3952380952380952,0.035955056179775284,0.01818181818181818,0.0797139976166468,0.18445523695937416,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0
343,344,,0.0221327967806841,0.26666666666666666,0.45454545454545453,0.21904761904761905,0.04943820224719101,0.05454545454545454,0.18965991383261527,0.06906913343113658,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19047619047619047,1.0,0.4,1.0,0.0,0.0,0.0
344,345,,0.004024144869215292,0.06666666666666667,0.0,0.4142857142857143,0.0,0.01818181818181818,0.26191218260152166,0.005688016456156202,0.7236841378116152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23809523809523808,1.0,0.2,0.0,0.0,0.0,0.0
345,346,,0.01609657947686117,0.26666666666666666,0.6363636363636364,0.1380952380952381,0.07191011235955057,0.01818181818181818,0.047007058392153266,0.13245025040611694,0.3552629882271021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.8,1.0,1.0,0.0,1.0
346,347,,0.02012072434607646,0.26666666666666666,0.6363636363636364,0.0,0.0449438202247191,0.05454545454545454,0.2037033641947016,0.054442721821525715,0.39473673545703564,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0,0.2,0.0,0.0,0.0,0.0
347,348,,0.01609657947686117,0.13333333333333333,0.09090909090909091,0.3952380952380952,0.07415730337078652,0.07272727272727272,0.1833348611238427,0.09832195665035827,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.023809523809523808,1.0,0.4,0.0,0.0,0.0,0.0
348,349,,0.5975855130784707,0.26666666666666666,0.45454545454545453,0.6761904761904762,0.5168539325842697,0.5636363636363636,0.23980199834998625,0.27568821069490235,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,0.0
349,350,,0.026156941649899394,0.26666666666666666,1.0,0.38571428571428573,0.058426966292134834,0.03636363636363636,0.11111925932716106,0.13014083752237013,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.2,1.0,1.0,0.0,0.0
350,351,,0.034205231388329975,0.26666666666666666,1.0,0.3761904761904762,0.038202247191011236,0.05454545454545454,0.22916857640480337,0.054442721821525715,0.5263154016619478,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11904761904761904,0.0,0.4,0.0,0.0,0.0,0.0
351,352,,0.0,0.26666666666666666,0.2727272727272727,0.14285714285714285,0.058426966292134834,0.05454545454545454,0.16666972224768542,0.041441499560564095,0.4798759157568199,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2619047619047619,1.0,0.2,0.0,1.0,0.0,0.0
352,353,,0.01408450704225352,0.3333333333333333,1.0,0.0,0.1303370786516854,0.16363636363636364,0.2538454487120726,0.10991602060506461,0.3979458678804916,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23809523809523808,0.0,0.2,0.0,0.0,0.0,0.0
353,354,,0.01006036217303823,0.7333333333333333,0.2727272727272727,0.0,0.060674157303370786,0.01818181818181818,0.053918782656522134,0.06419366289459963,0.7236841378116152,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19047619047619047,1.0,0.2,0.0,1.0,0.0,1.0
354,355,,0.01609657947686117,0.2,0.18181818181818182,0.18571428571428572,0.0898876404494382,0.09090909090909091,0.19503162526354387,0.19005305721060445,0.2631577008309739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09523809523809523,1.0,0.4,0.0,1.0,0.0,0.0
355,356,,0.004024144869215292,0.26666666666666666,0.6363636363636364,0.5714285714285714,0.04044943820224719,0.05454545454545454,0.22000183334861123,0.05931819235806267,0.5087711865187333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,0.2,0.0,1.0,0.0,0.0
356,357,,0.01408450704225352,0.26666666666666666,1.0,0.11428571428571428,0.23370786516853934,0.16363636363636364,0.14864790539921166,0.11303388401318,0.3277929546823565,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.4,0.0,1.0,0.0,0.0
357,358,,0.026156941649899394,0.26666666666666666,0.2727272727272727,0.3952380952380952,0.029213483146067417,0.03636363636363636,0.1833348611238427,0.13245025040611694,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,1.0,0.2,0.0,0.0,0.0,0.0
358,359,,0.006036217303822937,0.26666666666666666,0.2727272727272727,0.40476190476190477,0.056179775280898875,0.07272727272727272,0.22916857640480337,0.08498608209176876,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.2,1.0,1.0,0.0,0.0
359,360,,0.030181086519114688,0.26666666666666666,0.45454545454545453,0.0,0.10786516853932585,0.2727272727272727,0.5000091667430562,0.020757608337538265,0.546558301725869,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0,0.4,0.0,1.0,0.0,0.0
360,361,,0.01408450704225352,0.7333333333333333,0.2727272727272727,0.14285714285714285,0.09662921348314607,0.10909090909090909,0.22000183334861123,0.05931819235806267,0.32456116435820115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.8,0.0,0.0,0.0,0.0
361,362,,0.01408450704225352,0.26666666666666666,0.2727272727272727,0.1523809523809524,0.14382022471910114,0.09090909090909091,0.12910440920341001,0.12594929799269858,0.43451645645169906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4523809523809524,0.0,0.6,1.0,0.0,0.0,0.0
362,363,,0.030181086519114688,0.26666666666666666,0.45454545454545453,0.0,0.04719101123595506,0.03636363636363636,0.13095609130076083,0.14220119147919086,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2619047619047619,1.0,0.2,0.0,0.0,0.0,0.0
363,364,,0.01408450704225352,0.26666666666666666,0.09090909090909091,0.20952380952380953,0.04044943820224719,0.05454545454545454,0.22000183334861123,0.06906913343113658,0.37151680829389694,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,1.0,0.4,0.0,0.0,0.0,0.0
364,365,,0.05432595573440644,0.4666666666666667,0.45454545454545453,0.05714285714285714,0.035955056179775284,0.01818181818181818,0.0797139976166468,0.11294836825996914,0.12145721617295165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.4,0.0,0.0,0.0,0.0
365,366,,0.030181086519114688,0.26666666666666666,0.2727272727272727,0.0,0.051685393258426963,0.0,0.0,0.1923489162862597,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19047619047619047,1.0,0.2,0.0,0.0,0.0,0.0
366,367,,0.06639839034205232,0.26666666666666666,0.2727272727272727,0.0,0.14157303370786517,0.14545454545454545,0.20953341277843984,0.11944932067338751,0.3530165402675106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30952380952380953,0.0,0.6,1.0,0.0,0.0,0.0
367,368,,0.0221327967806841,0.26666666666666666,0.6363636363636364,0.0,0.06741573033707865,0.09090909090909091,0.24775873132276105,0.060943381706711895,0.2631577008309739,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5952380952380952,0.0,0.2,1.0,1.0,0.0,1.0
368,369,,0.034205231388329975,0.26666666666666666,0.45454545454545453,0.3952380952380952,0.07191011235955057,0.09090909090909091,0.23505362544687872,0.06744394408248734,0.2631577008309739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11904761904761904,1.0,0.2,0.0,0.0,0.0,0.0
369,370,,0.01408450704225352,0.26666666666666666,0.2727272727272727,0.3476190476190476,0.029213483146067417,0.0,0.0,0.10319742718689523,0.1096489499076184,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,1.0,0.2,0.0,0.0,0.0,0.0
